,Unnamed: 0,CPU Name,CPU Mark(higher is better),Rank(lower is better),CPU Value(higher is better),Price(USD),lien,Integer Math,Floating Point Math,Find Prime Numbers,Random String Sorting,Data Encryption,Data Compression,Physics,Extended Instructions,Single Thread
25,62,AMD A4-3400 APU,"1,078",3316,13.49,$79.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-3400+APU&id=18,"3,135 MOps/Sec","2,400 MOps/Sec",5 Million Primes/Sec,"2,941 Thousand Strings/Sec",274.5 MBytes/Sec,"23,577 KBytes/Sec",106 Frames/Sec,567 Million Matrices/Sec,"1,077 MOps/Sec"
26,63,AMD A4-3420 APU,"1,054",3341,7.75,$136.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-3420+APU&id=19,"3,078 MOps/Sec","2,343 MOps/Sec",5 Million Primes/Sec,"2,937 Thousand Strings/Sec",267.9 MBytes/Sec,"22,279 KBytes/Sec",109 Frames/Sec,540 Million Matrices/Sec,"1,113 MOps/Sec"
27,64,AMD A4-4000 APU,"1,169",3229,58.58,$19.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-4000+APU&id=1913,"7,511 MOps/Sec","2,127 MOps/Sec",4 Million Primes/Sec,"2,545 Thousand Strings/Sec",354.7 MBytes/Sec,"19,886 KBytes/Sec",120 Frames/Sec,473 Million Matrices/Sec,"1,170 MOps/Sec"
28,65,AMD A4-4020 APU,"1,266",3135,12.01,$105.37,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-4020+APU&id=2305,"8,300 MOps/Sec","2,229 MOps/Sec",5 Million Primes/Sec,"2,651 Thousand Strings/Sec",380.4 MBytes/Sec,"21,245 KBytes/Sec",126 Frames/Sec,517 Million Matrices/Sec,"1,211 MOps/Sec"
29,66,AMD A4-4300M APU,"1,000",3401,33.48,$29.86*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-4300M+APU&id=1813,"6,362 MOps/Sec","1,813 MOps/Sec",4 Million Primes/Sec,"2,050 Thousand Strings/Sec",291.9 MBytes/Sec,"15,954 KBytes/Sec",110 Frames/Sec,398 Million Matrices/Sec,"1,032 MOps/Sec"
30,72,AMD A4-5300 APU,"1,367",3064,50.74,$26.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-5300+APU&id=1447,"8,821 MOps/Sec","2,450 MOps/Sec",5 Million Primes/Sec,"2,916 Thousand Strings/Sec",408.2 MBytes/Sec,"22,708 KBytes/Sec",135 Frames/Sec,557 Million Matrices/Sec,"1,351 MOps/Sec"
31,73,AMD A4-5300B APU,"1,243",3156,47.89,$25.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-5300B+APU&id=1810,"7,849 MOps/Sec","2,297 MOps/Sec",5 Million Primes/Sec,"2,742 Thousand Strings/Sec",377.9 MBytes/Sec,"21,241 KBytes/Sec",125 Frames/Sec,500 Million Matrices/Sec,"1,243 MOps/Sec"
32,76,AMD A4-6300 APU,"1,426",3022,33.93,$42.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-6300+APU&id=2083,"9,427 MOps/Sec","2,531 MOps/Sec",5 Million Primes/Sec,"3,057 Thousand Strings/Sec",424.4 MBytes/Sec,"23,675 KBytes/Sec",134 Frames/Sec,588 Million Matrices/Sec,"1,405 MOps/Sec"
33,77,AMD A4-6300B APU,"1,328",3086,47.51,$27.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-6300B+APU&id=2112,"8,871 MOps/Sec","2,350 MOps/Sec",4 Million Primes/Sec,"2,764 Thousand Strings/Sec",363.7 MBytes/Sec,"21,553 KBytes/Sec",106 Frames/Sec,551 Million Matrices/Sec,"1,373 MOps/Sec"
34,78,AMD A4-6320 APU,"1,530",2950,21.86,$69.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-6320+APU&id=2212,"9,944 MOps/Sec","2,689 MOps/Sec",5 Million Primes/Sec,"3,100 Thousand Strings/Sec",476.5 MBytes/Sec,"26,902 KBytes/Sec",141 Frames/Sec,655 Million Matrices/Sec,"1,529 MOps/Sec"
35,80,AMD A4-7300 APU,"1,536",2946,83.17,$18.47,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A4-7300+APU&id=2357,"10,042 MOps/Sec","2,718 MOps/Sec",5 Million Primes/Sec,"3,283 Thousand Strings/Sec",462.5 MBytes/Sec,"25,794 KBytes/Sec",143 Frames/Sec,630 Million Matrices/Sec,"1,491 MOps/Sec"
36,89,AMD A6-3400M APU,"1,186",3211,48.50,$24.45*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3400M+APU&id=20,"3,173 MOps/Sec","2,791 MOps/Sec",8 Million Primes/Sec,"3,318 Thousand Strings/Sec",303.3 MBytes/Sec,"26,031 KBytes/Sec",144 Frames/Sec,595 Million Matrices/Sec,686 MOps/Sec
37,90,AMD A6-3410MX APU,"1,263",3141,316.44,$3.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3410MX+APU&id=21,"3,162 MOps/Sec","2,949 MOps/Sec",8 Million Primes/Sec,"3,564 Thousand Strings/Sec",341.1 MBytes/Sec,"28,101 KBytes/Sec",147 Frames/Sec,617 Million Matrices/Sec,732 MOps/Sec
38,93,AMD A6-3500 APU,"1,371",3061,18.30,$74.93,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3500+APU&id=24,"3,978 MOps/Sec","2,992 MOps/Sec",8 Million Primes/Sec,"3,659 Thousand Strings/Sec",345.1 MBytes/Sec,"29,713 KBytes/Sec",151 Frames/Sec,720 Million Matrices/Sec,951 MOps/Sec
39,94,AMD A6-3600 APU,"1,645",2863,65.94,$24.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3600+APU&id=25,"4,745 MOps/Sec","3,863 MOps/Sec",8 Million Primes/Sec,"4,373 Thousand Strings/Sec",444.7 MBytes/Sec,"35,210 KBytes/Sec",160 Frames/Sec,815 Million Matrices/Sec,897 MOps/Sec
40,95,AMD A6-3620 APU,"1,844",2739,81.98,$22.49*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3620+APU&id=26,"5,413 MOps/Sec","4,068 MOps/Sec",9 Million Primes/Sec,"5,051 Thousand Strings/Sec",476.2 MBytes/Sec,"40,964 KBytes/Sec",177 Frames/Sec,969 Million Matrices/Sec,989 MOps/Sec
41,96,AMD A6-3650 APU,"2,022",2624,15.80,$128.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3650+APU&id=27,"5,942 MOps/Sec","4,533 MOps/Sec",10 Million Primes/Sec,"5,434 Thousand Strings/Sec",531.7 MBytes/Sec,"43,928 KBytes/Sec",185 Frames/Sec,"1,075 Million Matrices/Sec","1,025 MOps/Sec"
42,97,AMD A6-3670 APU,"2,165",2552,39.39,$54.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-3670+APU&id=28,"6,395 MOps/Sec","4,788 MOps/Sec",10 Million Primes/Sec,"5,903 Thousand Strings/Sec",562.1 MBytes/Sec,"47,556 KBytes/Sec",185 Frames/Sec,"1,187 Million Matrices/Sec","1,144 MOps/Sec"
43,98,AMD A6-4400M APU,"1,004",3393,37.19,$27.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-4400M+APU&id=29,"6,461 MOps/Sec","1,899 MOps/Sec",4 Million Primes/Sec,"2,104 Thousand Strings/Sec",291.1 MBytes/Sec,"16,377 KBytes/Sec",108 Frames/Sec,404 Million Matrices/Sec,"1,023 MOps/Sec"
44,102,AMD A6-5350M APU,"1,157",3240,34.94,$33.12,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5350M+APU&id=1987,"7,570 MOps/Sec","2,067 MOps/Sec",4 Million Primes/Sec,"2,664 Thousand Strings/Sec",361.5 MBytes/Sec,"19,339 KBytes/Sec",120 Frames/Sec,464 Million Matrices/Sec,"1,198 MOps/Sec"
45,104,AMD A6-5400B APU,"1,457",2997,50.33,$28.94*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5400B+APU&id=2085,"9,618 MOps/Sec","2,540 MOps/Sec",5 Million Primes/Sec,"3,080 Thousand Strings/Sec",435.2 MBytes/Sec,"24,130 KBytes/Sec",139 Frames/Sec,595 Million Matrices/Sec,"1,405 MOps/Sec"
46,105,AMD A6-5400K APU,"1,264",3140,24.29,$52.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-5400K+APU&id=1494,"8,363 MOps/Sec","2,288 MOps/Sec",5 Million Primes/Sec,"2,740 Thousand Strings/Sec",371.5 MBytes/Sec,"21,112 KBytes/Sec",125 Frames/Sec,512 Million Matrices/Sec,"1,263 MOps/Sec"
47,108,AMD A6-6400K APU,"1,468",2989,80.75,$18.18,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-6400K+APU&id=1960,"9,483 MOps/Sec","2,522 MOps/Sec",5 Million Primes/Sec,"3,189 Thousand Strings/Sec",443.5 MBytes/Sec,"25,126 KBytes/Sec",139 Frames/Sec,604 Million Matrices/Sec,"1,423 MOps/Sec"
48,110,AMD A6-6420K APU,"1,559",2919,10.39,$149.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-6420K+APU&id=2372,"10,483 MOps/Sec","2,596 MOps/Sec",5 Million Primes/Sec,"3,495 Thousand Strings/Sec",466.1 MBytes/Sec,"27,551 KBytes/Sec",152 Frames/Sec,636 Million Matrices/Sec,"1,563 MOps/Sec"
49,113,AMD A6-7400K APU,"1,606",2885,59.06,$27.19,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-7400K+APU&id=2392,"9,089 MOps/Sec","2,656 MOps/Sec",5 Million Primes/Sec,"3,177 Thousand Strings/Sec",445.4 MBytes/Sec,"26,500 KBytes/Sec",123 Frames/Sec,983 Million Matrices/Sec,"1,416 MOps/Sec"
50,114,AMD A6-7470K,"1,799",2767,20.22,$89.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-7470K&id=2771,"10,722 MOps/Sec","2,916 MOps/Sec",7 Million Primes/Sec,"3,851 Thousand Strings/Sec",484.2 MBytes/Sec,"30,667 KBytes/Sec",149 Frames/Sec,"1,127 Million Matrices/Sec","1,576 MOps/Sec"
51,115,AMD A6-7480,"1,838",2743,52.79,$34.82,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-7480&id=3436,"9,529 MOps/Sec","2,958 MOps/Sec",6 Million Primes/Sec,"3,230 Thousand Strings/Sec",563.8 MBytes/Sec,"30,028 KBytes/Sec",137 Frames/Sec,"1,040 Million Matrices/Sec","1,571 MOps/Sec"
52,126,AMD A6-9500,"1,874",2721,20.84,$89.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-9500&id=2903,"9,868 MOps/Sec","3,030 MOps/Sec",6 Million Primes/Sec,"3,331 Thousand Strings/Sec",573.9 MBytes/Sec,"30,194 KBytes/Sec",143 Frames/Sec,"1,062 Million Matrices/Sec","1,624 MOps/Sec"
53,127,AMD A6-9500E,"1,758",2799,30.65,$57.36,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A6-9500E&id=3330,"8,800 MOps/Sec","2,735 MOps/Sec",7 Million Primes/Sec,"3,040 Thousand Strings/Sec",548.3 MBytes/Sec,"27,884 KBytes/Sec",141 Frames/Sec,969 Million Matrices/Sec,"1,474 MOps/Sec"
54,130,AMD A8-3500M APU,"1,401",3045,23.36,$59.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3500M+APU&id=31,"3,509 MOps/Sec","3,251 MOps/Sec",9 Million Primes/Sec,"3,963 Thousand Strings/Sec",379.0 MBytes/Sec,"32,136 KBytes/Sec",159 Frames/Sec,708 Million Matrices/Sec,820 MOps/Sec
55,131,AMD A8-3510MX APU,"1,605",2886,20.82,$77.11*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3510MX+APU&id=32,"4,438 MOps/Sec","3,760 MOps/Sec",9 Million Primes/Sec,"4,456 Thousand Strings/Sec",433.8 MBytes/Sec,"36,327 KBytes/Sec",172 Frames/Sec,808 Million Matrices/Sec,888 MOps/Sec
56,132,AMD A8-3520M APU,"1,448",3007,26.33,$55.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3520M+APU&id=33,"3,851 MOps/Sec","3,388 MOps/Sec",9 Million Primes/Sec,"3,998 Thousand Strings/Sec",377.9 MBytes/Sec,"32,027 KBytes/Sec",166 Frames/Sec,735 Million Matrices/Sec,845 MOps/Sec
57,135,AMD A8-3800 APU,"1,996",2638,18.15,$109.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3800+APU&id=36,"6,755 MOps/Sec","4,661 MOps/Sec",9 Million Primes/Sec,"5,534 Thousand Strings/Sec",492.4 MBytes/Sec,"44,186 KBytes/Sec",182 Frames/Sec,"1,081 Million Matrices/Sec","1,073 MOps/Sec"
58,136,AMD A8-3820 APU,"2,166",2551,48.18,$44.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3820+APU&id=37,"6,513 MOps/Sec","5,063 MOps/Sec",11 Million Primes/Sec,"5,814 Thousand Strings/Sec",559.9 MBytes/Sec,"46,844 KBytes/Sec",204 Frames/Sec,"1,125 Million Matrices/Sec","1,133 MOps/Sec"
59,137,AMD A8-3850 APU,"2,347",2437,34.51,$68.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3850+APU&id=38,"6,883 MOps/Sec","5,287 MOps/Sec",11 Million Primes/Sec,"6,408 Thousand Strings/Sec",629.3 MBytes/Sec,"52,935 KBytes/Sec",199 Frames/Sec,"1,234 Million Matrices/Sec","1,215 MOps/Sec"
60,138,AMD A8-3870K APU,"2,289",2480,33.64,$68.04,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-3870K+APU&id=39,"6,901 MOps/Sec","5,326 MOps/Sec",10 Million Primes/Sec,"6,333 Thousand Strings/Sec",584.3 MBytes/Sec,"51,695 KBytes/Sec",191 Frames/Sec,"1,248 Million Matrices/Sec","1,211 MOps/Sec"
61,139,AMD A8-4500M APU,"1,676",2841,29.81,$56.21*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-4500M+APU&id=40,"11,033 MOps/Sec","3,005 MOps/Sec",9 Million Primes/Sec,"3,455 Thousand Strings/Sec",492.5 MBytes/Sec,"26,905 KBytes/Sec",193 Frames/Sec,675 Million Matrices/Sec,917 MOps/Sec
62,141,AMD A8-5500 APU,"2,587",2314,43.89,$58.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-5500+APU&id=41,"17,509 MOps/Sec","4,671 MOps/Sec",10 Million Primes/Sec,"5,452 Thousand Strings/Sec",775.9 MBytes/Sec,"43,505 KBytes/Sec",235 Frames/Sec,"1,067 Million Matrices/Sec","1,323 MOps/Sec"
63,142,AMD A8-5500B APU,"2,628",2294,53.59,$49.04*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-5500B+APU&id=1868,"17,302 MOps/Sec","4,671 MOps/Sec",10 Million Primes/Sec,"5,523 Thousand Strings/Sec",804.2 MBytes/Sec,"44,497 KBytes/Sec",232 Frames/Sec,"1,093 Million Matrices/Sec","1,343 MOps/Sec"
64,146,AMD A8-5600K APU,"2,819",2220,40.85,$69.01,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-5600K+APU&id=1449,"18,830 MOps/Sec","4,942 MOps/Sec",11 Million Primes/Sec,"6,043 Thousand Strings/Sec",853.3 MBytes/Sec,"47,826 KBytes/Sec",249 Frames/Sec,"1,187 Million Matrices/Sec","1,425 MOps/Sec"
65,148,AMD A8-6500 APU,"2,801",2227,100.76,$27.80,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-6500+APU&id=1998,"19,115 MOps/Sec","5,132 MOps/Sec",11 Million Primes/Sec,"5,887 Thousand Strings/Sec",843.5 MBytes/Sec,"47,351 KBytes/Sec",240 Frames/Sec,"1,177 Million Matrices/Sec","1,466 MOps/Sec"
66,149,AMD A8-6500B APU,"2,855",2205,57.17,$49.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-6500B+APU&id=2210,"19,406 MOps/Sec","5,275 MOps/Sec",10 Million Primes/Sec,"6,057 Thousand Strings/Sec",883.2 MBytes/Sec,"47,937 KBytes/Sec",229 Frames/Sec,"1,194 Million Matrices/Sec","1,490 MOps/Sec"
67,150,AMD A8-6500T APU,"1,816",2756,30.29,$59.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-6500T+APU&id=2179,NA,NA,NA,NA,NA,NA,NA,NA,"1,048 MOps/Sec"
68,151,AMD A8-6600K APU,"3,004",2141,156.53,$19.19,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-6600K+APU&id=1946,"20,093 MOps/Sec","5,298 MOps/Sec",11 Million Primes/Sec,"6,429 Thousand Strings/Sec",924.4 MBytes/Sec,"51,783 KBytes/Sec",255 Frames/Sec,"1,258 Million Matrices/Sec","1,537 MOps/Sec"
69,157,AMD A8-7600 APU,"3,223",2049,150.62,$21.40,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-7600+APU&id=2311,"18,922 MOps/Sec","5,289 MOps/Sec",12 Million Primes/Sec,"6,269 Thousand Strings/Sec",893.7 MBytes/Sec,"53,738 KBytes/Sec",229 Frames/Sec,"2,000 Million Matrices/Sec","1,450 MOps/Sec"
70,158,AMD A8-7650K,"3,098",2100,81.56,$37.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-7650K&id=2489,"18,231 MOps/Sec","5,022 MOps/Sec",12 Million Primes/Sec,"6,145 Thousand Strings/Sec",858.0 MBytes/Sec,"52,766 KBytes/Sec",216 Frames/Sec,"1,919 Million Matrices/Sec","1,392 MOps/Sec"
71,159,AMD A8-7670K,"3,182",2067,40.02,$79.50*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-7670K&id=2595,"18,448 MOps/Sec","5,108 MOps/Sec",12 Million Primes/Sec,"6,210 Thousand Strings/Sec",877.7 MBytes/Sec,"54,130 KBytes/Sec",226 Frames/Sec,"2,001 Million Matrices/Sec","1,478 MOps/Sec"
72,160,AMD A8-7680,"3,548",1927,96.61,$36.73,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-7680&id=3384,"19,149 MOps/Sec","5,967 MOps/Sec",11 Million Primes/Sec,"6,422 Thousand Strings/Sec","1,123 MBytes/Sec","59,926 KBytes/Sec",253 Frames/Sec,"2,041 Million Matrices/Sec","1,626 MOps/Sec"
73,164,AMD A8-9600,"3,303",2019,29.37,$112.49,https://www.cpubenchmark.net/cpu.php?cpu=AMD+A8-9600&id=3004,"17,965 MOps/Sec","5,470 MOps/Sec",10 Million Primes/Sec,"5,914 Thousand Strings/Sec","1,030 MBytes/Sec","56,166 KBytes/Sec",230 Frames/Sec,"1,940 Million Matrices/Sec","1,485 MOps/Sec"
74,173,AMD Athlon 1640B,412,4031,8.23,$50.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+1640B&id=183,NA,NA,NA,NA,NA,NA,NA,NA,462 MOps/Sec
75,174,AMD Athlon 200GE,"4,113",1771,33.20,$123.89*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+200GE&id=3325,"12,645 MOps/Sec","6,511 MOps/Sec",12 Million Primes/Sec,"6,267 Thousand Strings/Sec","3,600 MBytes/Sec","53,141 KBytes/Sec",284 Frames/Sec,"2,020 Million Matrices/Sec","1,803 MOps/Sec"
76,175,AMD Athlon 220GE,"4,426",1696,36.25,$122.10,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+220GE&id=3416,"13,574 MOps/Sec","6,977 MOps/Sec",12 Million Primes/Sec,"6,806 Thousand Strings/Sec","3,901 MBytes/Sec","58,002 KBytes/Sec",294 Frames/Sec,"2,166 Million Matrices/Sec","1,958 MOps/Sec"
77,176,AMD Athlon 240GE,"4,534",1678,46.14,$98.27,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+240GE&id=3394,"13,971 MOps/Sec","7,186 MOps/Sec",12 Million Primes/Sec,"6,883 Thousand Strings/Sec","3,967 MBytes/Sec","58,250 KBytes/Sec",310 Frames/Sec,"2,203 Million Matrices/Sec","1,968 MOps/Sec"
78,177,AMD Athlon 2650e,274,4210,14.43,$19.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+2650e&id=184,NA,NA,NA,NA,NA,NA,NA,NA,304 MOps/Sec
79,178,AMD Athlon 2800+,291,4188,2.65,$109.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+2800%2B&id=53,NA,NA,NA,NA,NA,NA,NA,NA,439 MOps/Sec
80,180,AMD Athlon 3000G,"4,491",1685,49.91,$89.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+3000G&id=3614,"13,901 MOps/Sec","7,192 MOps/Sec",12 Million Primes/Sec,"6,863 Thousand Strings/Sec","3,976 MBytes/Sec","58,378 KBytes/Sec",299 Frames/Sec,"2,220 Million Matrices/Sec","1,991 MOps/Sec"
81,184,AMD Athlon 5000 Dual-Core,872,3519,7.94,$109.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+5000+Dual-Core&id=55,"2,617 MOps/Sec","2,040 MOps/Sec",5 Million Primes/Sec,"2,057 Thousand Strings/Sec",254.6 MBytes/Sec,"19,441 KBytes/Sec",93 Frames/Sec,422 Million Matrices/Sec,898 MOps/Sec
82,185,AMD Athlon 5150 APU,"1,388",3050,14.04,$98.86*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+5150+APU&id=2208,"8,020 MOps/Sec","2,006 MOps/Sec",5 Million Primes/Sec,"3,007 Thousand Strings/Sec",418.5 MBytes/Sec,"22,800 KBytes/Sec",110 Frames/Sec,818 Million Matrices/Sec,546 MOps/Sec
83,186,AMD Athlon 5200 Dual-Core,869,3522,4.58,$189.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+5200+Dual-Core&id=56,"2,883 MOps/Sec","2,132 MOps/Sec",5 Million Primes/Sec,"2,713 Thousand Strings/Sec",278.8 MBytes/Sec,"21,048 KBytes/Sec",99 Frames/Sec,462 Million Matrices/Sec,915 MOps/Sec
84,187,AMD Athlon 5350 APU,"1,772",2784,11.99,$147.83*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+5350+APU&id=2195,"10,367 MOps/Sec","2,638 MOps/Sec",6 Million Primes/Sec,"3,899 Thousand Strings/Sec",578.7 MBytes/Sec,"29,796 KBytes/Sec",124 Frames/Sec,"1,044 Million Matrices/Sec",699 MOps/Sec
85,188,AMD Athlon 5370 APU,"1,867",2725,3.12,$598.68*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+5370+APU&id=2763,"10,636 MOps/Sec","2,770 MOps/Sec",5 Million Primes/Sec,"4,243 Thousand Strings/Sec",613.1 MBytes/Sec,"30,340 KBytes/Sec",128 Frames/Sec,"1,078 Million Matrices/Sec",755 MOps/Sec
86,191,AMD Athlon 64 2800+,295,4179,2.95,$99.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+2800%2B&id=65,NA,NA,NA,NA,NA,NA,NA,NA,375 MOps/Sec
87,192,AMD Athlon 64 3000+,334,4126,16.68,$20.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+3000%2B&id=66,"1,318 MOps/Sec",773 MOps/Sec,2 Million Primes/Sec,"1,022 Thousand Strings/Sec",104.7 MBytes/Sec,"7,427 KBytes/Sec",35 Frames/Sec,106 Million Matrices/Sec,615 MOps/Sec
88,194,AMD Athlon 64 3200+,305,4165,2.03,$149.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+3200%2B&id=67,963 MOps/Sec,748 MOps/Sec,1 Million Primes/Sec,950 Thousand Strings/Sec,109.7 MBytes/Sec,"7,409 KBytes/Sec",38 Frames/Sec,91 Million Matrices/Sec,621 MOps/Sec
89,196,AMD Athlon 64 3400+,317,4148,3.17,$99.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+3400%2B&id=69,664 MOps/Sec,781 MOps/Sec,NA,876 Thousand Strings/Sec,120.2 MBytes/Sec,"7,343 KBytes/Sec",36 Frames/Sec,68 Million Matrices/Sec,547 MOps/Sec
90,197,AMD Athlon 64 3500+,396,4053,4.95,$79.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+3500%2B&id=70,"1,469 MOps/Sec",880 MOps/Sec,2 Million Primes/Sec,"1,215 Thousand Strings/Sec",127.7 MBytes/Sec,"9,206 KBytes/Sec",46 Frames/Sec,149 Million Matrices/Sec,568 MOps/Sec
91,198,AMD Athlon 64 3700+,394,4056,4.38,$89.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+3700%2B&id=71,NA,NA,NA,NA,NA,NA,NA,NA,435 MOps/Sec
92,199,AMD Athlon 64 3800+,292,4184,2.23,$131.01*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+3800%2B&id=72,435 MOps/Sec,572 MOps/Sec,NA,696 Thousand Strings/Sec,78.4 MBytes/Sec,"5,081 KBytes/Sec",17 Frames/Sec,50 Million Matrices/Sec,461 MOps/Sec
93,200,AMD Athlon 64 4000+,340,4109,3.40,$99.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+4000%2B&id=73,"1,287 MOps/Sec",726 MOps/Sec,2 Million Primes/Sec,"1,032 Thousand Strings/Sec",114.5 MBytes/Sec,"7,854 KBytes/Sec",31 Frames/Sec,112 Million Matrices/Sec,565 MOps/Sec
94,201,AMD Athlon 64 FX-55,404,4041,6.22,$65.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+FX-55&id=59,NA,NA,NA,NA,NA,NA,NA,NA,505 MOps/Sec
95,205,AMD Athlon 64 FX-62 Dual Core,943,3459,3.77,$250.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+FX-62+Dual+Core&id=62,NA,NA,NA,NA,NA,NA,NA,NA,"1,000 MOps/Sec"
96,206,AMD Athlon 64 FX-74,972,3428,1.95,$499.50*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+FX-74&id=64,NA,NA,NA,NA,NA,NA,NA,NA,617 MOps/Sec
97,209,AMD Athlon 64 X2 Dual Core 3600+,610,3819,8.94,$68.25*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+X2+Dual+Core+3600%2B&id=76,"2,218 MOps/Sec","1,390 MOps/Sec",3 Million Primes/Sec,"1,898 Thousand Strings/Sec",190.1 MBytes/Sec,"13,999 KBytes/Sec",61 Frames/Sec,199 Million Matrices/Sec,661 MOps/Sec
98,212,AMD Athlon 64 X2 Dual Core 4200+,689,3735,6.27,$109.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+X2+Dual+Core+4200%2B&id=79,"2,615 MOps/Sec","1,567 MOps/Sec",3 Million Primes/Sec,"2,290 Thousand Strings/Sec",209.5 MBytes/Sec,"16,837 KBytes/Sec",65 Frames/Sec,229 Million Matrices/Sec,782 MOps/Sec
99,213,AMD Athlon 64 X2 Dual Core 4400+,682,3743,2.28,$298.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Athlon+64+X2+Dual+Core+4400%2B&id=80,"2,365 MOps/Sec","1,653 MOps/Sec",3 Million Primes/Sec,"2,113 Thousand Strings/Sec",232.2 MBytes/Sec,"16,481 KBytes/Sec",67 Frames/Sec,224 Million Matrices/Sec,766 MOps/Sec
